id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_3,procedimento_4,procedimento_5,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
29979,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,70,1922,17426,47,951,28,64,478,109,2,0,971,2,7,6,2,0,Primeiro Grau,370.7659574468085
29980,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,417,131,3,417,5,0,11,0,0,0,0,1,0,0,0,0,Primeiro Grau,43.666666666666664
29980,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,2522,70075,118,2090,230,163,216,198,3,3,432,172,19,32,23,0,Primeiro Grau,593.8559322033898
29980,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,78,1651,1,15,1,0,4,0,0,0,63,0,0,0,0,0,Primeiro Grau,1651.0
29980,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,25,413,1,7,1,0,1,1,0,0,18,0,0,0,0,0,Primeiro Grau,413.0
29980,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,58,2243,39143,44,1547,83,53,401,76,1,0,696,0,8,16,13,0,Primeiro Grau,889.6136363636364
29981,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,437,14,2,437,3,0,12,0,0,0,0,0,0,0,0,0,Primeiro Grau,7.0
29981,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,104,3252,133520,155,3153,193,167,770,233,0,5,99,235,19,73,27,0,Primeiro Grau,861.4193548387096
29981,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,99,3333,24448,29,3154,433,35,510,82,0,1,179,0,4,19,6,0,Primeiro Grau,843.0344827586207
29982,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,357,1,1,357,7,0,14,2,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29982,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,112,1942,74481,146,1602,97,166,554,283,1,2,340,146,35,26,18,0,Primeiro Grau,510.14383561643837
29982,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,41,1696,19714,26,1240,44,31,390,200,0,0,456,0,1,8,1,0,Primeiro Grau,758.2307692307693
29983,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,371,1,1,371,4,0,11,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29983,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,128,1072,27699,158,715,41,172,447,240,1,8,357,183,20,3,21,0,Primeiro Grau,175.31012658227849
29983,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,43,1708,14183,46,835,28,60,641,143,0,1,873,1,3,13,2,0,Primeiro Grau,308.32608695652175
29984,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,382,18,1,382,4,0,2,0,0,0,0,0,0,0,0,0,Primeiro Grau,18.0
29984,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,98,2075,73455,143,1622,77,170,393,233,2,3,453,133,20,25,37,0,Primeiro Grau,513.6713286713286
29984,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,31,1936,26343,28,1141,80,136,360,116,0,0,795,1,3,24,0,0,Primeiro Grau,940.8214285714286
29985,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,100,2447,83662,139,2264,180,89,269,196,3,1,183,88,14,40,76,0,Primeiro Grau,601.884892086331
29985,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,52,16685,3,21,1,1,7,2,0,0,31,0,0,0,0,0,Primeiro Grau,5561.666666666667
29985,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,59,2989,70178,79,2470,42,78,401,128,0,1,519,0,8,22,22,0,Primeiro Grau,888.3291139240506
29986,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,359,3,3,358,5,0,17,0,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
29986,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,117,2222,106493,190,1934,210,103,435,187,1,2,288,75,28,73,21,0,Primeiro Grau,560.4894736842106
29986,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,26,5047,1,4,0,1,1,0,0,0,22,0,0,0,0,0,Primeiro Grau,5047.0
29986,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,12,4777,1,6,0,0,1,0,0,0,6,0,0,1,0,0,Primeiro Grau,4777.0
29986,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,44,2399,31340,42,1469,32,46,328,130,0,0,930,1,0,31,5,0,Primeiro Grau,746.1904761904761
29987,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,431,8,3,430,15,0,7,0,0,0,1,0,0,0,0,0,Primeiro Grau,2.6666666666666665
29987,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,104,1977,125594,285,1748,190,173,404,303,0,5,229,131,26,63,74,0,Primeiro Grau,440.68070175438595
29987,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,188,2329,20649,35,1622,56,49,584,125,0,0,707,2,3,17,4,0,Primeiro Grau,589.9714285714285
29988,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,339,11,4,338,8,0,8,0,0,0,1,0,0,0,0,0,Primeiro Grau,2.75
29988,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,111,1426,59905,147,1313,162,112,205,185,1,5,113,118,14,13,22,0,Primeiro Grau,407.5170068027211
29988,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,30,5544,1,2,0,0,2,1,0,0,28,0,0,0,0,0,Primeiro Grau,5544.0
29988,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,44,1660,23256,56,916,17,64,289,288,0,0,744,2,3,17,4,0,Primeiro Grau,415.2857142857143
29989,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,343,1,1,341,3,0,3,0,0,0,2,0,0,0,0,0,Primeiro Grau,1.0
29989,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,106,1456,56502,150,1289,110,91,262,137,0,4,167,95,15,16,14,0,Primeiro Grau,376.68
29989,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,55,2006,32672,48,1226,36,89,461,222,0,0,780,0,9,31,13,0,Primeiro Grau,680.6666666666666
29990,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,189,2,2,189,2,0,6,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29990,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,133,2079,51141,165,2073,157,200,177,263,2,8,6,266,19,22,19,0,Primeiro Grau,309.94545454545454
29990,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,52,1695,45938,73,1199,44,97,463,231,0,0,496,0,3,12,4,0,Primeiro Grau,629.2876712328767
29991,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,248,15,1,247,6,0,17,1,0,0,1,0,0,0,0,0,Primeiro Grau,15.0
29991,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,123,1340,118768,282,1252,124,140,383,173,1,4,88,107,9,16,7,0,Primeiro Grau,421.16312056737587
29991,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,13,712,1,6,1,2,3,0,0,0,7,0,0,0,0,0,Primeiro Grau,712.0
29991,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,88,2415,37639,54,1663,61,148,597,146,0,1,752,0,3,8,5,0,Primeiro Grau,697.0185185185185
29992,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,193,1,1,193,4,0,9,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29992,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,176,1652,152598,363,1618,176,209,310,299,2,3,34,146,20,39,21,0,Primeiro Grau,420.3801652892562
29992,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,250,2451,32239,30,1871,33,26,622,141,0,3,580,0,3,14,4,0,Primeiro Grau,1074.6333333333334
29993,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,133,1842,43332,155,1815,98,201,352,243,2,2,27,205,16,17,17,0,Primeiro Grau,279.56129032258065
29993,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,74,2617,97060,56,2046,93,37,354,50,0,0,571,1,3,10,5,0,Primeiro Grau,1733.2142857142858
29993,TRT2,Justiça do Trabalho,0,1,0,0,0,0,1,0,Sim,2023-04-30,,,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,221.0
29994,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,281,4,1,280,1,0,6,0,0,0,1,0,0,0,0,0,Primeiro Grau,4.0
29994,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,136,1925,46662,179,1864,188,181,272,236,0,4,61,211,28,36,29,0,Primeiro Grau,260.6815642458101
29994,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,109,2749,26282,38,2013,75,61,495,126,3,0,736,0,5,13,5,0,Primeiro Grau,691.6315789473684
29995,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,186,3,2,184,7,0,7,0,0,0,2,0,0,0,0,0,Primeiro Grau,1.5
29995,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,154,1127,31612,227,1117,65,151,262,188,0,7,10,138,23,16,26,0,Primeiro Grau,139.25991189427313
29995,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,76,1675,40533,57,1200,23,70,466,160,1,1,475,0,0,8,0,0,Primeiro Grau,711.1052631578947
29996,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,160,2751,46801,105,2667,232,166,306,224,1,20,84,236,12,45,41,0,Primeiro Grau,445.7238095238095
29996,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,47,2374,41343,53,1481,195,59,481,158,0,2,893,2,5,18,6,0,Primeiro Grau,780.0566037735849
29997,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,244,26,4,243,5,0,9,1,0,0,1,0,0,0,0,0,Primeiro Grau,6.5
29997,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,132,1964,40580,142,1945,265,163,130,223,0,4,19,235,16,43,3,0,Primeiro Grau,285.77464788732397
29997,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,48,1877,21523,54,1145,135,93,295,91,0,0,732,0,7,12,4,0,Primeiro Grau,398.5740740740741
29998,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,220,1,1,219,2,0,4,1,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
29998,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,151,2270,54858,151,2246,185,191,245,314,2,8,24,171,23,43,13,0,Primeiro Grau,363.29801324503313
29998,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,49,2108,29645,52,1148,28,67,280,168,0,0,960,0,2,8,1,0,Primeiro Grau,570.0961538461538
29999,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,151,2367,91078,215,2367,208,225,513,313,0,6,0,157,46,84,77,0,Primeiro Grau,423.6186046511628
29999,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,7,2047,1,4,0,1,1,0,0,0,3,0,0,0,0,0,Primeiro Grau,2047.0
29999,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,53,1650,54430,78,1158,116,79,472,177,1,1,492,1,6,7,10,0,Primeiro Grau,697.8205128205128
30000,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,112,1354,36999,144,1261,127,115,345,182,1,4,93,105,5,6,7,0,Primeiro Grau,256.9375
30000,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,15,96,1,9,2,2,5,1,0,0,6,0,0,0,0,0,Primeiro Grau,96.0
30000,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,46,2149,151667,119,1150,11,138,628,277,0,1,999,0,6,12,6,0,Primeiro Grau,1274.5126050420167
30001,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,155,1237,24190,173,1229,95,197,290,286,1,8,8,183,29,5,36,0,Primeiro Grau,139.82658959537574
30001,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,79,1535,20884,73,937,103,79,290,116,0,0,598,1,3,4,2,0,Primeiro Grau,286.0821917808219
30002,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,256,1,1,256,5,0,8,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
30002,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,149,3282,163762,282,3265,136,175,126,188,1,7,17,167,21,38,4,0,Primeiro Grau,580.7163120567376
30002,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,130,2800,29740,75,2360,94,38,142,67,0,0,440,0,0,21,4,0,Primeiro Grau,396.53333333333336
30003,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,133,1251,57649,280,1233,122,201,195,281,3,5,18,252,26,20,34,0,Primeiro Grau,205.8892857142857
30003,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,8,4506,2,6,1,2,3,1,0,0,2,0,0,0,0,0,Primeiro Grau,2253.0
30003,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,207,2155,171476,167,1504,65,133,806,223,0,0,651,0,1,21,2,0,Primeiro Grau,1026.802395209581
30004,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,10,379,9,2,374,16,1,3,0,0,0,5,0,0,0,0,0,Primeiro Grau,4.5
30004,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,110,1968,165358,422,1904,407,202,562,247,1,7,64,117,25,53,29,0,Primeiro Grau,391.8436018957346
30004,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,364,2098,13788,27,1476,210,40,463,99,0,0,622,1,2,8,1,0,Primeiro Grau,510.6666666666667
30005,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,803,4,3,798,11,0,4,1,0,0,5,0,0,0,0,0,Primeiro Grau,1.3333333333333333
30005,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,106,970,21591,152,966,79,151,264,250,3,6,4,162,28,15,32,0,Primeiro Grau,142.04605263157896
30005,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,45,842,17029,47,534,61,62,312,172,0,0,308,1,1,6,0,0,Primeiro Grau,362.3191489361702
30006,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,352,5,4,351,7,0,22,1,0,0,1,0,0,0,0,0,Primeiro Grau,1.25
30006,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,98,1144,29738,128,1139,85,96,300,132,1,7,5,86,25,15,17,0,Primeiro Grau,232.328125
30006,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,56,1198,19563,34,770,60,75,450,203,0,0,428,0,3,13,2,0,Primeiro Grau,575.3823529411765
30007,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,355,4,3,355,1,0,19,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.3333333333333333
30007,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,94,1444,47672,150,1428,170,127,344,197,1,2,16,158,23,30,16,0,Primeiro Grau,317.81333333333333
30007,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,44,1493,10101,24,951,31,41,266,66,0,0,542,2,1,16,3,0,Primeiro Grau,420.875
30008,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,400,4,2,399,4,0,30,0,0,0,1,1,0,0,0,0,Primeiro Grau,2.0
30008,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,109,1565,59830,158,1559,94,118,303,183,1,7,6,145,16,10,19,0,Primeiro Grau,378.67088607594934
30008,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,17,192,1,15,1,0,8,1,0,0,2,0,0,0,0,0,Primeiro Grau,192.0
30008,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,106,1799,80554,116,1538,32,151,737,146,0,0,261,0,6,7,6,0,Primeiro Grau,694.4310344827586
30009,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,379,1,1,379,5,0,15,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
30009,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,92,881,71268,296,856,30,102,247,136,1,7,25,117,21,20,26,0,Primeiro Grau,240.77027027027026
30009,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,293,2234,22912,79,1690,14,67,524,104,0,0,544,0,6,11,5,0,Primeiro Grau,290.0253164556962
30010,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,538,14,3,537,5,0,28,0,0,0,1,0,0,0,0,0,Primeiro Grau,4.666666666666667
30010,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,109,1444,44426,176,1367,111,142,434,201,2,8,77,139,16,26,13,0,Primeiro Grau,252.42045454545453
30010,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,54,1203,20085,45,796,138,13,280,117,0,0,407,1,3,17,2,0,Primeiro Grau,446.3333333333333
30010,TRT2,Justiça do Trabalho,0,1,0,0,0,0,1,0,Sim,2023-04-30,,,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,117.0
30011,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,12,346,4,4,346,3,0,8,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
30011,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,85,1112,35740,135,1014,112,128,260,193,1,1,98,168,25,19,32,0,Primeiro Grau,264.74074074074076
30011,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,5,1538,1,2,0,0,1,0,0,0,3,0,0,0,0,0,Primeiro Grau,1538.0
30011,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,52,1330,19826,37,878,35,65,338,149,2,0,452,0,2,4,3,0,Primeiro Grau,535.8378378378378
30012,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,397,44,5,396,6,0,17,2,0,0,1,0,0,0,0,0,Primeiro Grau,8.8
30012,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,2497,42514,61,2456,30,95,401,166,2,3,41,172,18,17,24,0,Primeiro Grau,696.9508196721312
30012,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,10,2444,1,2,0,0,1,0,0,0,8,0,0,0,0,0,Primeiro Grau,2444.0
30012,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,29,1647,9519,13,1364,33,24,160,80,0,1,283,0,0,5,2,0,Primeiro Grau,732.2307692307693
30013,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,928,26,6,928,32,0,5,0,0,0,0,0,0,0,0,0,Primeiro Grau,4.333333333333333
30013,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,92,1260,22399,101,1241,121,111,182,146,0,3,19,119,9,10,5,0,Primeiro Grau,221.77227722772278
30013,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,10,932,1,6,1,1,1,0,0,0,4,0,0,1,0,0,Primeiro Grau,932.0
30013,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,22,1293,16540,32,947,21,48,275,136,0,1,346,0,5,7,2,0,Primeiro Grau,516.875
30014,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,11,341,16,6,339,6,0,13,1,0,0,2,0,0,0,0,0,Primeiro Grau,2.6666666666666665
30014,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,107,1200,55300,193,1196,147,154,195,213,0,5,4,178,23,35,23,0,Primeiro Grau,286.5284974093264
30014,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,73,1155,31062,54,734,69,80,392,229,0,0,421,0,2,6,1,0,Primeiro Grau,575.2222222222222
30015,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,330,35,2,329,6,0,10,0,0,0,1,0,0,0,0,0,Primeiro Grau,17.5
30015,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,74,1591,41697,129,1568,159,159,213,216,0,1,23,149,25,75,19,0,Primeiro Grau,323.2325581395349
30015,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,62,1755,11071,38,1194,65,30,198,61,0,0,561,0,5,18,1,0,Primeiro Grau,291.3421052631579
30016,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,337,20,7,337,7,0,20,0,0,0,0,0,0,0,0,0,Primeiro Grau,2.857142857142857
30016,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,106,1107,93370,313,1092,16,105,295,111,0,4,15,104,9,3,9,0,Primeiro Grau,298.3067092651757
30016,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,213,1348,13049,26,717,13,45,602,205,0,1,631,0,7,10,5,0,Primeiro Grau,501.88461538461536
30017,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,404,14,3,394,7,0,13,2,0,0,10,0,0,0,0,0,Primeiro Grau,4.666666666666667
30017,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,96,1267,24208,105,1221,79,99,207,66,0,3,46,115,16,18,7,0,Primeiro Grau,230.55238095238096
30017,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,34,1509,8250,22,1045,24,62,252,130,0,0,464,0,2,10,4,0,Primeiro Grau,375.0
30018,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,344,62,3,343,4,0,9,0,0,0,1,0,0,0,0,0,Primeiro Grau,20.666666666666668
30018,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,109,1675,29216,88,1664,183,89,260,127,0,0,11,108,21,62,24,0,Primeiro Grau,332.0
30018,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,67,1327,12683,24,920,60,33,289,85,1,0,407,0,2,14,10,0,Primeiro Grau,528.4583333333334
30019,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,420,1,1,420,8,0,3,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
30019,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,101,2828,53202,91,2814,130,162,143,200,0,4,14,218,19,62,4,0,Primeiro Grau,584.6373626373627
30019,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,27,1513,1,24,2,0,5,0,0,0,3,0,0,0,0,0,Primeiro Grau,1513.0
30019,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,29,1529,11230,15,1297,38,24,97,22,0,0,232,0,2,13,2,0,Primeiro Grau,748.6666666666666
30020,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,347,8,4,348,2,0,13,0,0,0,0,0,0,0,0,0,Primeiro Grau,2.0
30020,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,113,931,52248,290,894,73,121,272,178,0,3,37,126,14,10,22,0,Primeiro Grau,180.16551724137932
30020,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,327,1339,17776,45,743,48,54,478,129,0,3,596,1,5,3,3,0,Primeiro Grau,395.02222222222224
30021,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,375,76,5,374,11,0,3,0,0,0,1,0,0,0,0,0,Primeiro Grau,15.2
30021,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,91,2247,33715,67,2229,72,75,138,118,1,0,18,86,6,5,11,0,Primeiro Grau,503.2089552238806
30021,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,22,2136,10934,11,1894,207,22,109,53,1,1,242,0,0,6,0,0,Primeiro Grau,994.0
30022,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,299,9,1,299,3,0,3,0,0,0,0,0,0,0,0,0,Primeiro Grau,9.0
30022,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,98,1807,43139,135,1792,149,143,302,212,1,4,15,159,12,14,17,0,Primeiro Grau,319.54814814814813
30022,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,24,1598,53011,42,1141,19,117,458,187,0,0,457,0,5,11,7,0,Primeiro Grau,1262.1666666666667
30023,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,329,21,3,329,4,0,4,2,0,0,0,0,0,0,0,0,Primeiro Grau,7.0
