sigla_tribunal,id_orgao_julgador,servidores
TJBA,4567,8.00
TJBA,4568,10.00
TJBA,4569,0.00
TJBA,4570,4.00
TJBA,4571,10.00
TJBA,4574,0.00
TJBA,4575,4.00
TJBA,4576,1.00
TJBA,4579,0.00
TJBA,4580,0.00
TJBA,4581,5.00
TJBA,4584,13.00
TJBA,4586,0.00
TJBA,4587,15.00
TJBA,4589,9.00
TJBA,4592,9.00
TJBA,4594,0.00
TJBA,4597,5.00
TJBA,4600,0.00
TJBA,4603,0.00
TJBA,4610,0.00
TJBA,4613,0.00
TJBA,4615,0.00
TJBA,4616,5.00
TJBA,4620,0.00
TJBA,4624,5.00
TJBA,4626,11.00
TJBA,4628,0.00
TJBA,4629,0.00
TJBA,4632,4.00
TJBA,4633,7.00
TJBA,4635,8.00
TJBA,4638,0.00
TJBA,4639,0.00
TJBA,4642,7.00
TJBA,4646,0.00
TJBA,4648,0.00
TJBA,4650,0.00
TJBA,4654,6.00
TJBA,4658,6.00
TJBA,4659,0.00
TJBA,4662,8.00
TJBA,4665,0.00
TJBA,4668,0.00
TJBA,4678,4.00
TJBA,4680,0.00
TJBA,4685,6.00
TJBA,4686,0.00
TJBA,4688,4.00
TJBA,4691,0.00
TJBA,4692,0.00
TJBA,4693,5.00
TJBA,4694,0.00
TJBA,4695,5.00
TJBA,4696,7.00
TJBA,4697,0.00
TJBA,4698,4.00
TJBA,4699,0.00
TJBA,4700,4.00
TJBA,4701,5.00
TJBA,4702,10.00
TJBA,4703,6.00
TJBA,4706,0.00
TJBA,4707,5.00
TJBA,4708,0.00
TJBA,4710,0.00
TJBA,4711,0.00
TJBA,4713,3.00
TJBA,4715,6.00
TJBA,4717,7.00
TJBA,4718,9.00
TJBA,4720,0.00
TJBA,4721,4.00
TJBA,4722,0.00
TJBA,4723,0.00
TJBA,4727,0.00
TJBA,4728,7.00
TJBA,4732,4.00
TJBA,4735,0.00
TJBA,4736,0.00
TJBA,4740,0.00
TJBA,4746,3.00
TJBA,4750,5.00
TJBA,4755,0.00
TJBA,4756,4.00
TJBA,4759,0.00
TJBA,4761,0.00
TJBA,4859,6.00
TJBA,4860,3.00
TJBA,4861,0.00
TJBA,4862,0.00
TJBA,4863,0.00
TJBA,4864,0.00
TJBA,4865,0.00
TJBA,4866,0.00
TJBA,4867,0.00
TJBA,4868,0.00
TJBA,4869,0.00
TJBA,4870,4.00
TJBA,4871,6.00
TJBA,4872,3.00
TJBA,4873,7.00
TJBA,4874,0.00
TJBA,4875,6.00
TJBA,4876,6.00
TJBA,4877,4.00
TJBA,4878,5.00
TJBA,4879,7.00
TJBA,4880,13.00
TJBA,4881,11.00
TJBA,4882,6.00
TJBA,4883,5.00
TJBA,4884,5.00
TJBA,4885,0.00
TJBA,4886,0.00
TJBA,4887,0.00
TJBA,4888,6.00
TJBA,4889,5.00
TJBA,4890,5.00
TJBA,4891,0.00
TJBA,4892,4.00
TJBA,4893,7.00
TJBA,4894,7.00
TJBA,4895,6.00
TJBA,4896,8.00
TJBA,4897,0.00
TJBA,4898,0.00
TJBA,4900,5.00
TJBA,4904,3.00
TJBA,4909,6.00
TJBA,4911,4.00
TJBA,4916,4.00
TJBA,4919,3.00
TJBA,4926,0.00
TJBA,4927,7.00
TJBA,4928,0.00
TJBA,4929,0.00
TJBA,5001,0.00
TJBA,5002,9.00
TJBA,5003,3.00
TJBA,5004,10.00
TJBA,5005,8.00
TJBA,5006,12.00
TJBA,5007,9.00
TJBA,5008,6.00
TJBA,5009,8.00
TJBA,5010,6.00
TJBA,5011,3.00
TJBA,5012,5.00
TJBA,5013,4.00
TJBA,5014,4.00
TJBA,5015,0.00
TJBA,5016,12.00
TJBA,5017,0.00
TJBA,5018,0.00
TJBA,5019,11.00
TJBA,5020,0.00
TJBA,5121,7.00
TJBA,5122,5.00
TJBA,5123,6.00
TJBA,5124,0.00
TJBA,5125,0.00
TJBA,5126,0.00
TJBA,5127,0.00
TJBA,5128,0.00
TJBA,5129,0.00
TJBA,5130,7.00
TJBA,5131,0.00
TJBA,5132,0.00
TJBA,5133,0.00
TJBA,5134,0.00
TJBA,5135,0.00
TJBA,5136,3.00
TJBA,5137,1.00
TJBA,5138,9.00
TJBA,5139,8.00
TJBA,5140,11.00
TJBA,5141,0.00
TJBA,5142,7.00
TJBA,5143,7.00
TJBA,5144,8.00
TJBA,5145,0.00
TJBA,5146,5.00
TJBA,5147,7.00
TJBA,5148,0.00
TJBA,5149,0.00
TJBA,5150,9.00
TJBA,5151,4.00
TJBA,5152,8.00
TJBA,5162,0.00
TJBA,5165,0.00
TJBA,5167,6.00
TJBA,5169,5.00
TJBA,5172,17.00
TJBA,5176,5.00
TJBA,5177,6.00
TJBA,5180,5.00
TJBA,5183,7.00
TJBA,5188,6.00
TJBA,5191,4.00
TJBA,5193,0.00
TJBA,5199,3.00
TJBA,5200,11.00
TJBA,5205,7.00
TJBA,5206,0.00
TJBA,5208,0.00
TJBA,5210,6.00
TJBA,5211,5.00
TJBA,5214,7.00
TJBA,5215,0.00
TJBA,5216,8.00
TJBA,5217,7.00
TJBA,5218,6.00
TJBA,5219,3.00
TJBA,5221,0.00
TJBA,5223,0.00
TJBA,5226,0.00
TJBA,5227,0.00
TJBA,5228,0.00
TJBA,5229,9.00
TJBA,5232,5.00
TJBA,5233,0.00
TJBA,5234,4.00
TJBA,5235,4.00
TJBA,5237,6.00
TJBA,5238,7.00
TJBA,5239,8.00
TJBA,5240,8.00
TJBA,5241,0.00
TJBA,5242,3.00
TJBA,5244,5.00
TJBA,5246,0.00
TJBA,5247,5.00
TJBA,5248,6.00
TJBA,5250,0.00
TJBA,5252,8.00
TJBA,5253,8.00
TJBA,5254,8.00
TJBA,5255,8.00
TJBA,5256,8.00
TJBA,5257,6.00
TJBA,5259,5.00
TJBA,5260,0.00
TJBA,5262,3.00
TJBA,5264,5.00
TJBA,5265,2.00
TJBA,5267,4.00
TJBA,5269,3.00
TJBA,5270,0.00
TJBA,5272,5.00
TJBA,5274,5.00
TJBA,5275,2.00
TJBA,5276,0.00
TJBA,5283,0.00
TJBA,5285,0.00
TJBA,5286,6.00
TJBA,5288,7.00
TJBA,5290,7.00
TJBA,5291,8.00
TJBA,5296,5.00
TJBA,5298,12.00
TJBA,5300,7.00
TJBA,5303,7.00
TJBA,5305,7.00
TJBA,5306,0.00
TJBA,5308,8.00
TJBA,5309,0.00
TJBA,5310,0.00
TJBA,5311,4.00
TJBA,5312,4.00
TJBA,5313,3.00
TJBA,5315,5.00
TJBA,5316,16.00
TJBA,5318,4.00
TJBA,5320,3.00
TJBA,5329,5.00
TJBA,5400,4.00
TJBA,5403,3.00
TJBA,5405,9.00
TJBA,5409,4.00
TJBA,5411,5.00
TJBA,5439,0.00
TJBA,5443,4.00
TJBA,5448,0.00
TJBA,5450,0.00
TJBA,5456,0.00
TJBA,5460,2.00
TJBA,5464,0.00
TJBA,5471,4.00
TJBA,5474,6.00
TJBA,5477,0.00
TJBA,5480,0.00
TJBA,5482,0.00
TJBA,5484,3.00
TJBA,5490,0.00
TJBA,5494,0.00
TJBA,5495,0.00
TJBA,5497,0.00
TJBA,5503,0.00
TJBA,5505,0.00
TJBA,5507,4.00
TJBA,5510,9.00
TJBA,5522,0.00
TJBA,5524,6.00
TJBA,5655,5.00
TJBA,5661,0.00
TJBA,5666,5.00
TJBA,5667,5.00
TJBA,5702,5.00
TJBA,5712,6.00
TJBA,5715,6.00
TJBA,5716,0.00
TJBA,6016,0.00
TJBA,6018,9.00
TJBA,6021,0.00
TJBA,6022,0.00
TJBA,6025,5.00
TJBA,6026,5.00
TJBA,6028,5.00
TJBA,6073,0.00
TJBA,6075,9.00
TJBA,6080,5.00
TJBA,6081,5.00
TJBA,6083,5.00
TJBA,6084,4.00
TJBA,6086,0.00
TJBA,6087,5.00
TJBA,6092,0.00
TJBA,6095,4.00
TJBA,6098,8.00
TJBA,6100,0.00
TJBA,6101,3.00
TJBA,6102,3.00
TJBA,6104,4.00
TJBA,6106,6.00
TJBA,6107,0.00
TJBA,6108,0.00
TJBA,6115,9.00
TJBA,6117,6.00
TJBA,6123,11.00
TJBA,6124,9.00
TJBA,6192,5.00
TJBA,6194,0.00
TJBA,6205,6.00
TJBA,6207,5.00
TJBA,6277,0.00
TJBA,6292,0.00
TJBA,6300,0.00
TJBA,6301,0.00
TJBA,6305,6.00
TJBA,6313,0.00
TJBA,6321,6.00
TJBA,6323,5.00
TJBA,6324,2.00
TJBA,6326,8.00
TJBA,6327,2.00
TJBA,6331,0.00
TJBA,6332,0.00
TJBA,6333,0.00
TJBA,6335,0.00
TJBA,6336,0.00
TJBA,6345,0.00
TJBA,6347,0.00
TJBA,6348,0.00
TJBA,6350,4.00
TJBA,6351,0.00
TJBA,6352,5.00
TJBA,6353,0.00
TJBA,6354,0.00
TJBA,6355,7.00
TJBA,6358,0.00
TJBA,6359,0.00
TJBA,6365,0.00
TJBA,6394,0.00
TJBA,6395,1.00
TJBA,6418,3.00
TJBA,6420,9.00
TJBA,6428,0.00
TJBA,6429,0.00
TJBA,6432,0.00
TJBA,6433,13.00
TJBA,6436,0.00
TJBA,6438,0.00
TJBA,6440,0.00
TJBA,6443,0.00
TJBA,6445,4.00
TJBA,6447,12.00
TJBA,6450,3.00
TJBA,6451,11.00
TJBA,6453,12.00
TJBA,6455,0.00
TJBA,6459,10.00
TJBA,6460,0.00
TJBA,6461,16.00
TJBA,6462,0.00
TJBA,6463,7.00
TJBA,6464,0.00
TJBA,6465,0.00
TJBA,6467,0.00
TJBA,6468,0.00
TJBA,6478,0.00
TJBA,6481,0.00
TJBA,6482,5.00
TJBA,6483,4.00
TJBA,6486,6.00
TJBA,6487,8.00
TJBA,6488,8.00
TJBA,6489,5.00
TJBA,6509,0.00
TJBA,6510,4.00
TJBA,6512,7.00
TJBA,6513,4.00
TJBA,6514,0.00
TJBA,6515,0.00
TJBA,6516,5.00
TJBA,6517,0.00
TJBA,6518,4.00
TJBA,6519,0.00
TJBA,6520,7.00
TJBA,6521,11.00
TJBA,6522,6.00
TJBA,6523,10.00
TJBA,6524,0.00
TJBA,6525,4.00
TJBA,6526,11.00
TJBA,6527,0.00
TJBA,6528,0.00
TJBA,6529,10.00
TJBA,6530,0.00
TJBA,6531,0.00
TJBA,6532,4.00
TJBA,6533,0.00
TJBA,6539,0.00
TJBA,6923,6.00
TJBA,7826,9.00
TJBA,7832,8.00
TJBA,7833,0.00
TJBA,7835,7.00
TJBA,7836,6.00
TJBA,7839,9.00
TJBA,7841,9.00
TJBA,7843,1.00
TJBA,7844,8.00
TJBA,7845,6.00
TJBA,7849,7.00
TJBA,7851,1.00
TJBA,7853,7.00
TJBA,7855,8.00
TJBA,7858,9.00
TJBA,7862,9.00
TJBA,7865,9.00
TJBA,7915,0.00
TJBA,7918,0.00
TJBA,7919,5.00
TJBA,7921,0.00
TJBA,7922,6.00
TJBA,7924,0.00
TJBA,7925,5.00
TJBA,7927,0.00
TJBA,7929,4.00
TJBA,7937,5.00
TJBA,8134,0.00
TJBA,8136,0.00
TJBA,8225,7.00
TJBA,8226,6.00
TJBA,8227,10.00
TJBA,8228,10.00
TJBA,8229,7.00
TJBA,8296,3.00
TJBA,8297,0.00
TJBA,8298,0.00
TJBA,8299,0.00
TJBA,8301,1.00
TJBA,8302,2.00
TJBA,8306,0.00
TJBA,8307,3.00
TJBA,8308,0.00
TJBA,8309,0.00
TJBA,8310,4.00
TJBA,11548,0.00
TJBA,11592,0.00
TJBA,11868,4.00
TJBA,11869,6.00
TJBA,11872,7.00
TJBA,13189,0.00
TJBA,13190,0.00
TJBA,13318,0.00
TJBA,13319,3.00
TJBA,13320,5.00
TJBA,13321,0.00
TJBA,13322,0.00
TJBA,13398,0.00
TJBA,13870,6.00
TJBA,13970,0.00
TJBA,13971,0.00
TJBA,14078,0.00
TJBA,14079,0.00
TJBA,14090,0.00
TJBA,14091,0.00
TJBA,14315,0.00
TJBA,14316,0.00
TJBA,15650,5.00
TJBA,15651,6.00
TJBA,16392,5.00
TJBA,16915,0.00
TJBA,16959,8.00
TJBA,16963,0.00
TJBA,17000,10.00
TJBA,17065,10.00
TJBA,17066,0.00
TJBA,17067,7.00
TJBA,17068,0.00
TJBA,17069,0.00
TJBA,17070,4.00
TJBA,17071,5.00
TJBA,17072,10.00
TJBA,17073,6.00
TJBA,17074,0.00
TJBA,17075,0.00
TJBA,17076,0.00
TJBA,17077,0.00
TJBA,17078,5.00
TJBA,17079,2.00
TJBA,17080,0.00
TJBA,17081,0.00
TJBA,17082,3.00
TJBA,17083,0.00
TJBA,17084,0.00
TJBA,17085,0.00
TJBA,17086,0.00
TJBA,17087,8.00
TJBA,17088,8.00
TJBA,17089,0.00
TJBA,17090,11.00
TJBA,17091,7.00
TJBA,17092,10.00
TJBA,17093,0.00
TJBA,17094,11.00
TJBA,17095,0.00
TJBA,17096,16.00
TJBA,17097,7.00
TJBA,17098,7.00
TJBA,17099,5.00
TJBA,17100,10.00
TJBA,17101,10.00
TJBA,17102,10.00
TJBA,17103,0.00
TJBA,17104,0.00
TJBA,17105,0.00
TJBA,17106,0.00
TJBA,17107,6.00
TJBA,17108,0.00
TJBA,17109,0.00
TJBA,17110,10.00
TJBA,17111,5.00
TJBA,17112,11.00
TJBA,17113,11.00
TJBA,17114,0.00
TJBA,17115,0.00
TJBA,17116,2.00
TJBA,17117,3.00
TJBA,17118,12.00
TJBA,17119,0.00
TJBA,17120,0.00
TJBA,17121,6.00
TJBA,17122,8.00
TJBA,17123,6.00
TJBA,17124,5.00
TJBA,17125,10.00
TJBA,17126,10.00
TJBA,17127,0.00
TJBA,17128,10.00
TJBA,17129,8.00
TJBA,17130,10.00
TJBA,17131,2.00
TJBA,17132,0.00
TJBA,17133,0.00
TJBA,17134,0.00
TJBA,17135,0.00
TJBA,17136,0.00
TJBA,17137,0.00
TJBA,17138,0.00
TJBA,17139,0.00
TJBA,17140,0.00
TJBA,17141,0.00
TJBA,17142,0.00
TJBA,17143,0.00
TJBA,17144,0.00
TJBA,17145,0.00
TJBA,17146,0.00
TJBA,17147,0.00
TJBA,17148,10.00
TJBA,17149,0.00
TJBA,17150,0.00
TJBA,17151,0.00
TJBA,17152,10.00
TJBA,17153,3.00
TJBA,17154,10.00
TJBA,17155,0.00
TJBA,17156,0.00
TJBA,17157,1.00
TJBA,17158,4.00
TJBA,17159,3.00
TJBA,17160,8.00
TJBA,17161,7.00
TJBA,17162,6.00
TJBA,17163,6.00
TJBA,17164,6.00
TJBA,17165,7.00
TJBA,17166,4.00
TJBA,17167,4.00
TJBA,17168,7.00
TJBA,17169,5.00
TJBA,17170,4.00
TJBA,17171,6.00
TJBA,17172,6.00
TJBA,17173,6.00
TJBA,17174,5.00
TJBA,17175,5.00
TJBA,17176,6.00
TJBA,17177,8.00
TJBA,17178,6.00
TJBA,17179,6.00
TJBA,17180,7.00
TJBA,17181,10.00
TJBA,17182,7.00
TJBA,17183,8.00
TJBA,17184,7.00
TJBA,17185,9.00
TJBA,17186,6.00
TJBA,17187,7.00
TJBA,17188,7.00
TJBA,17189,6.00
TJBA,17190,5.00
TJBA,17191,6.00
TJBA,17192,7.00
TJBA,17193,6.00
TJBA,17194,8.00
TJBA,17195,6.00
TJBA,17196,0.00
TJBA,17197,0.00
TJBA,17198,0.00
TJBA,17199,0.00
TJBA,17200,0.00
TJBA,17201,6.00
TJBA,17202,5.00
TJBA,17203,4.00
TJBA,17204,0.00
TJBA,17205,0.00
TJBA,17206,0.00
TJBA,17207,0.00
TJBA,17208,0.00
TJBA,17209,0.00
TJBA,17210,0.00
TJBA,17211,0.00
TJBA,17212,0.00
TJBA,17213,0.00
TJBA,17214,7.00
TJBA,17215,7.00
TJBA,17216,11.00
TJBA,17217,0.00
TJBA,17218,11.00
TJBA,17219,11.00
TJBA,17220,4.00
TJBA,17853,15.00
TJBA,17854,11.00
TJBA,17855,0.00
TJBA,17856,0.00
TJBA,17857,0.00
TJBA,17858,0.00
TJBA,17859,19.00
TJBA,17860,0.00
TJBA,17861,9.00
TJBA,17862,11.00
TJBA,17863,0.00
TJBA,17864,0.00
TJBA,17865,12.00
TJBA,17866,5.00
TJBA,17867,10.00
TJBA,17868,0.00
TJBA,17869,0.00
TJBA,17870,0.00
TJBA,17871,0.00
TJBA,17872,9.00
TJBA,17873,8.00
TJBA,17874,11.00
TJBA,17922,0.00
TJBA,17923,0.00
TJBA,17958,5.00
TJBA,17992,3.00
TJBA,17993,4.00
TJBA,17994,6.00
TJBA,18078,0.00
TJBA,18197,0.00
TJBA,18198,0.00
TJBA,18217,0.00
TJBA,18218,5.00
TJBA,18246,8.00
TJBA,18286,0.00
TJBA,18287,0.00
TJBA,18288,0.00
TJBA,18289,0.00
TJBA,18291,5.00
TJBA,18292,5.00
TJBA,18306,0.00
TJBA,18349,8.00
TJBA,18369,0.00
TJBA,18372,0.00
TJBA,18373,0.00
TJBA,18375,4.00
TJBA,18460,0.00
TJBA,18461,0.00
TJBA,18462,0.00
TJBA,18463,0.00
TJBA,18464,0.00
TJBA,18492,0.00
TJBA,18494,0.00
TJBA,18505,0.00
TJBA,18506,0.00
TJBA,18507,0.00
TJBA,18508,0.00
TJBA,18509,1.00
TJBA,18510,0.00
TJBA,18513,0.00
TJBA,18514,0.00
TJBA,18516,0.00
TJBA,18517,0.00
TJBA,18525,6.00
TJBA,18527,4.00
TJBA,18528,6.00
TJBA,18529,6.00
TJBA,18530,3.00
TJBA,18531,4.00
TJBA,18532,6.00
TJBA,18544,10.00
TJBA,18545,0.00
TJBA,18553,9.00
TJBA,18556,10.00
TJBA,48154,0.00
TJBA,48155,0.00
TJBA,48156,0.00
TJBA,48765,0.00
TJBA,49557,0.00
TJBA,49558,0.00
TJBA,49559,0.00
TJBA,49560,0.00
TJBA,49561,0.00
TJBA,49562,2.00
TJBA,49563,0.00
TJBA,49564,0.00
TJBA,49565,0.00
TJBA,49566,8.00
TJBA,49567,0.00
TJBA,49568,0.00
TJBA,49569,0.00
TJBA,49570,0.00
TJBA,49571,0.00
TJBA,49572,0.00
TJBA,49573,0.00
TJBA,49574,0.00
TJBA,49575,0.00
TJBA,49576,0.00
TJBA,49577,0.00
TJBA,49578,0.00
TJBA,49579,0.00
TJBA,49580,0.00
TJBA,49581,0.00
TJBA,49582,0.00
TJBA,49583,0.00
TJBA,49584,0.00
TJBA,49585,0.00
TJBA,49586,0.00
TJBA,49587,0.00
TJBA,49588,0.00
TJBA,49589,0.00
TJBA,49590,0.00
TJBA,49591,0.00
TJBA,49592,0.00
TJBA,49593,0.00
TJBA,49594,3.00
TJBA,49595,0.00
TJBA,49596,0.00
TJBA,49597,4.00
TJBA,49598,0.00
TJBA,49599,0.00
TJBA,49600,0.00
TJBA,49601,0.00
TJBA,49602,0.00
TJBA,49603,0.00
TJBA,49604,0.00
TJBA,49605,0.00
TJBA,49606,0.00
TJBA,49607,0.00
TJBA,49608,0.00
TJBA,49609,0.00
TJBA,49610,0.00
TJBA,49611,12.00
TJBA,49612,12.00
TJBA,49613,0.00
TJBA,49614,5.00
TJBA,49615,0.00
TJBA,49616,4.00
TJBA,49617,0.00
TJBA,49618,0.00
TJBA,49619,0.00
TJBA,49620,4.00
TJBA,49621,4.00
TJBA,49622,4.00
TJBA,49623,4.00
TJBA,49624,0.00
TJBA,49625,0.00
TJBA,49626,0.00
TJBA,49627,0.00
TJBA,49628,0.00
TJBA,49629,0.00
TJBA,49630,0.00
TJBA,49631,0.00
TJBA,49632,0.00
TJBA,49633,0.00
TJBA,49634,0.00
TJBA,49635,0.00
TJBA,49636,0.00
TJBA,49637,0.00
TJBA,49638,0.00
TJBA,49639,0.00
TJBA,49640,0.00
TJBA,49641,0.00
TJBA,49642,0.00
TJBA,49643,0.00
TJBA,49644,6.00
TJBA,49645,4.00
TJBA,49646,0.00
TJBA,49647,0.00
TJBA,49648,0.00
TJBA,49649,0.00
TJBA,49650,0.00
TJBA,49651,0.00
TJBA,49652,0.00
TJBA,49653,0.00
TJBA,49654,0.00
TJBA,49655,0.00
TJBA,49656,0.00
TJBA,49657,0.00
TJBA,49658,0.00
TJBA,49659,0.00
TJBA,49660,4.00
TJBA,49661,0.00
TJBA,49662,0.00
TJBA,49663,0.00
TJBA,49664,9.00
TJBA,49665,5.00
TJBA,49666,0.00
TJBA,49667,0.00
TJBA,49668,0.00
TJBA,49669,0.00
TJBA,49670,0.00
TJBA,49671,0.00
TJBA,49672,0.00
TJBA,49673,0.00
TJBA,49674,0.00
TJBA,49675,0.00
TJBA,49676,0.00
TJBA,49677,0.00
TJBA,49678,0.00
TJBA,49679,0.00
TJBA,49680,0.00
TJBA,49681,0.00
TJBA,49682,0.00
TJBA,49683,0.00
TJBA,49684,0.00
TJBA,49685,0.00
TJBA,49686,0.00
TJBA,49687,2.00
TJBA,49688,0.00
TJBA,49689,0.00
TJBA,49690,5.00
TJBA,49691,4.00
TJBA,49692,0.00
TJBA,49693,0.00
TJBA,49694,0.00
TJBA,49695,0.00
TJBA,49696,7.00
TJBA,49697,0.00
TJBA,49698,2.00
TJBA,49699,6.00
TJBA,49700,5.00
TJBA,49701,5.00
TJBA,49702,5.00
TJBA,49703,5.00
TJBA,49704,5.00
TJBA,49705,5.00
TJBA,49706,4.00
TJBA,49707,1.00
TJBA,49708,1.00
TJBA,49709,4.00
TJBA,49710,0.00
TJBA,49711,0.00
TJBA,49712,0.00
TJBA,49713,0.00
TJBA,49714,0.00
TJBA,49715,0.00
TJBA,49716,0.00
TJBA,49717,0.00
TJBA,49718,0.00
TJBA,49719,0.00
TJBA,49720,0.00
TJBA,49721,0.00
TJBA,49722,0.00
TJBA,49723,0.00
TJBA,49724,0.00
TJBA,49725,0.00
TJBA,49726,0.00
TJBA,49727,0.00
TJBA,49728,0.00
TJBA,49729,0.00
TJBA,49730,0.00
TJBA,49731,0.00
TJBA,49732,0.00
TJBA,49733,0.00
TJBA,49734,0.00
TJBA,49735,0.00
TJBA,49736,0.00
TJBA,49737,7.00
TJBA,49738,4.00
TJBA,49739,4.00
TJBA,49740,1.00
TJBA,49741,0.00
TJBA,49742,0.00
TJBA,49743,0.00
TJBA,49744,0.00
TJBA,49745,0.00
TJBA,49746,0.00
TJBA,49747,5.00
TJBA,49748,0.00
TJBA,49749,4.00
TJBA,49750,10.00
TJBA,49751,0.00
TJBA,49752,0.00
TJBA,49753,0.00
TJBA,49754,8.00
TJBA,49755,4.00
TJBA,49756,5.00
TJBA,49757,5.00
TJBA,49758,5.00
TJBA,49759,0.00
TJBA,49760,3.00
TJBA,49761,0.00
TJBA,49762,0.00
TJBA,49763,0.00
TJBA,49764,10.00
TJBA,49765,0.00
TJBA,49766,12.00
TJBA,49767,0.00
TJBA,49768,0.00
TJBA,49769,0.00
TJBA,49770,0.00
TJBA,49771,0.00
TJBA,49772,0.00
TJBA,49773,0.00
TJBA,49774,0.00
TJBA,49775,0.00
TJBA,49776,0.00
TJBA,49777,0.00
TJBA,49778,0.00
TJBA,49779,0.00
TJBA,49780,0.00
TJBA,49781,0.00
TJBA,49782,0.00
TJBA,49783,0.00
TJBA,49784,0.00
TJBA,49785,0.00
TJBA,49786,0.00
TJBA,49787,0.00
TJBA,49788,0.00
TJBA,49789,0.00
TJBA,49790,0.00
TJBA,49791,0.00
TJBA,49792,0.00
TJBA,49793,0.00
TJBA,49794,0.00
TJBA,49795,0.00
TJBA,49796,0.00
TJBA,49797,0.00
TJBA,49798,0.00
TJBA,49799,0.00
TJBA,49800,0.00
TJBA,49801,0.00
TJBA,49802,0.00
TJBA,49803,0.00
TJBA,49804,0.00
TJBA,49805,7.00
TJBA,49806,4.00
TJBA,49807,0.00
TJBA,49808,0.00
TJBA,49809,0.00
TJBA,49810,0.00
TJBA,49811,0.00
TJBA,49812,0.00
TJBA,49813,0.00
TJBA,49814,0.00
TJBA,49815,0.00
TJBA,49816,5.00
TJBA,49817,6.00
TJBA,49818,7.00
TJBA,49819,5.00
TJBA,49820,0.00
TJBA,49821,0.00
TJBA,49822,0.00
TJBA,49823,0.00
TJBA,49824,0.00
TJBA,49825,0.00
TJBA,49826,5.00
TJBA,49827,0.00
TJBA,49828,0.00
TJBA,49829,0.00
TJBA,49830,0.00
TJBA,49831,0.00
TJBA,49832,0.00
TJBA,49833,0.00
TJBA,49834,0.00
TJBA,49835,0.00
TJBA,49836,0.00
TJBA,49837,0.00
TJBA,49838,0.00
TJBA,49839,0.00
TJBA,49840,5.00
TJBA,49841,0.00
TJBA,49842,5.00
TJBA,49843,0.00
TJBA,49844,0.00
TJBA,49845,0.00
TJBA,49846,0.00
TJBA,49847,0.00
TJBA,49848,0.00
TJBA,49849,0.00
TJBA,49850,0.00
TJBA,49851,0.00
TJBA,49852,0.00
TJBA,49853,6.00
TJBA,49854,0.00
TJBA,49855,3.00
TJBA,49856,0.00
TJBA,49857,0.00
TJBA,49858,5.00
TJBA,49859,0.00
TJBA,49860,4.00
TJBA,49861,0.00
TJBA,49862,0.00
TJBA,49863,0.00
TJBA,49864,0.00
TJBA,49865,0.00
TJBA,49866,0.00
TJBA,49867,9.00
TJBA,49868,0.00
TJBA,49869,8.00
TJBA,49870,0.00
TJBA,49871,0.00
TJBA,49872,0.00
TJBA,49873,0.00
TJBA,49874,0.00
TJBA,49875,0.00
TJBA,49876,0.00
TJBA,49877,0.00
TJBA,49878,0.00
TJBA,49879,0.00
TJBA,49880,0.00
TJBA,49881,0.00
TJBA,49882,0.00
TJBA,49883,0.00
TJBA,49884,0.00
TJBA,49885,0.00
TJBA,49886,0.00
TJBA,49887,0.00
TJBA,49888,0.00
TJBA,49889,0.00
TJBA,49890,0.00
TJBA,49891,6.00
TJBA,49892,0.00
TJBA,49893,0.00
TJBA,49894,0.00
TJBA,49895,6.00
TJBA,49896,5.00
TJBA,49897,0.00
TJBA,49898,0.00
TJBA,49899,0.00
TJBA,49900,0.00
TJBA,49901,5.00
TJBA,49902,0.00
TJBA,49903,0.00
TJBA,49904,0.00
TJBA,49905,0.00
TJBA,49906,0.00
TJBA,49907,0.00
TJBA,49908,0.00
TJBA,49909,0.00
TJBA,49910,0.00
TJBA,49911,0.00
TJBA,49912,0.00
TJBA,49913,0.00
TJBA,49914,0.00
TJBA,49915,0.00
TJBA,49916,0.00
TJBA,49917,0.00
TJBA,49918,0.00
TJBA,49919,0.00
TJBA,49920,5.00
TJBA,49921,3.00
TJBA,49922,0.00
TJBA,49923,0.00
TJBA,49924,0.00
TJBA,49925,0.00
TJBA,49926,0.00
TJBA,49927,0.00
TJBA,49928,0.00
TJBA,49929,0.00
TJBA,49930,0.00
TJBA,49931,0.00
TJBA,49932,0.00
TJBA,49933,0.00
TJBA,49934,0.00
TJBA,49935,7.00
TJBA,49936,0.00
TJBA,49937,4.00
TJBA,49938,0.00
TJBA,49939,0.00
TJBA,49940,0.00
TJBA,49941,0.00
TJBA,49942,0.00
TJBA,49943,0.00
TJBA,49944,0.00
TJBA,49945,0.00
TJBA,49946,0.00
TJBA,49947,0.00
TJBA,49948,0.00
TJBA,49949,0.00
TJBA,49950,0.00
TJBA,49951,0.00
TJBA,49952,0.00
TJBA,49953,4.00
TJBA,49954,0.00
TJBA,49955,0.00
TJBA,49956,8.00
TJBA,49957,0.00
TJBA,49958,4.00
TJBA,49959,0.00
TJBA,49960,8.00
TJBA,49961,6.00
TJBA,49962,0.00
TJBA,49963,6.00
TJBA,49964,0.00
TJBA,49965,0.00
TJBA,49966,0.00
TJBA,49967,0.00
TJBA,49968,1.00
TJBA,49969,7.00
TJBA,49970,5.00
TJBA,49971,0.00
TJBA,49972,0.00
TJBA,49973,5.00
TJBA,49974,4.00
TJBA,49975,0.00
TJBA,49976,1.00
TJBA,49977,4.00
TJBA,49978,2.00
